Portfolio,Asset1,Asset2,Asset3,Asset4
15.2691,-13.7807,-8.6476,22.0381,15.6592
13.3827,-8.0214,-8.4822,14.4732,15.4131
11.8998,-4.773,-8.3228,9.8203,15.1753
9.0884,-2.1422,-5.671,5.7576,11.1439
7.2068,-0.7723,-3.9127,3.5068,8.3851
4.2182,2.8336,-3.8226,-3.0344,8.2416
0.6597,5.203,-2.3182,-8.0414,5.8163
3.37,3.101,-2.856,-3.5651,6.6901
0.2703,5.0692,-1.4509,-7.7379,4.3898
-0.7617,4.6971,0.7059,-6.9087,0.744
1.0262,4.3976,-1.3683,-6.256,4.2529
3.5964,2.3843,-2.1187,-2.1592,5.49
4.0951,1.3263,-1.4554,-0.1731,4.3973
5.9586,-0.0577,-2.685,2.2881,6.4132
4.6061,0.4056,-1.1212,1.4799,3.8418
6.8196,-2.4344,-1.5888,6.2246,4.6181
6.9511,-3.9761,-0.5074,8.6216,2.8131
2.1816,0.5029,2.1434,1.3081,-1.7728
0.3761,1.6024,3.2876,-0.6819,-3.832
3.0073,1.4759,-0.037,-0.4481,2.0165
2.5999,1.1933,0.8612,0.0698,0.4757
0.7922,1.4927,2.8912,-0.4791,-3.1126
2.0979,1.7172,0.9441,-0.8954,0.3321
2.2841,0.6424,1.871,1.0609,-1.2901
4.9089,-0.832,-0.2583,3.6071,2.3922
8.1602,-0.9739,-5.3386,3.8448,10.628
6.2555,0.4683,-3.8208,1.3692,8.2388
6.7433,-0.4563,-3.5021,2.9718,7.7299
8.8345,-1.9032,-5.4755,5.3724,10.8407
7.6493,-1.3066,-4.0594,4.3972,8.618
8.1338,-1.3483,-4.852,4.4661,9.868
8.885,-1.6263,-5.8837,4.9222,11.4728
6.7117,-1.3205,-2.4992,4.4202,6.1112
4.8044,1.4804,-2.769,-0.4564,6.5493
2.1971,4.6255,-3.6613,-6.7515,7.9845
-3.2681,5.6841,2.3556,-9.157,-2.1508
2.4676,3.347,-1.822,-4.0602,5.0029
2.3645,4.2898,-3.2886,-6.0242,7.3876
1.0515,4.9376,-2.4102,-7.4423,5.9663
1.801,4.5099,-2.7852,-6.4992,6.5755
-1.6146,6.0888,-0.6814,-10.1279,3.1059
-1.3966,6.0561,-0.9343,-10.0482,3.5298
-2.0169,4.2565,3.0137,-5.9529,-3.3342
2.5031,1.3862,0.7748,-0.283,0.6251
2.653,-0.8525,2.7849,3.6414,-2.9208
1.7907,0.9117,2.2344,0.5793,-1.9348
4.5508,-9.4012,5.4241,16.3545,-7.8265
5.9297,-13.3049,5.2074,21.4389,-7.4117
10.0874,-23.1517,2.5607,33.1962,-2.5178
9.5395,-21.554,2.9529,31.3648,-3.2242
10.7754,-22.3234,1.5183,32.2498,-0.6692
9.5412,-22.3999,3.1068,32.3374,-3.5031
11.492,-20.2407,0.0877,29.8408,1.8042
10.2775,-20.7456,1.8536,30.4288,-1.2593
9.2023,-18.097,2.6314,27.3126,-2.6447
10.0176,-20.2269,2.0799,29.8247,-1.6601
5.993,-4.6169,1.2871,9.5875,-0.2647
5.9725,-2.8173,-0.0084,6.8303,1.9679
3.0129,0.7894,0.7405,0.7987,0.6843
2.2242,0.1916,2.3902,1.855,-2.2126
-0.1027,-0.3471,5.5743,2.7855,-8.1155
-0.8627,1.0964,5.2079,0.2457,-7.4127
1.9469,-0.6087,3.4458,3.2305,-4.1208
1.7938,-0.2967,3.366,2.6994,-3.9748
2.3187,-1.8769,3.992,5.3298,-5.1262
3.5199,-2.7912,3.207,6.7892,-3.6851
3.6223,-3.3065,3.4338,7.5938,-4.0988
4.345,-5.7857,4.0432,11.3087,-5.2212
2.6674,-6.8354,6.3863,12.8138,-9.6973
1.5337,-6.1258,7.2222,11.8003,-11.363
5.2307,-9.2768,4.6209,16.1869,-6.3003
7.1728,-10.1658,2.6621,17.3763,-2.6998
6.1347,-6.3139,2.1338,12.0706,-1.7557
5.5846,-6.7001,3.0342,12.6219,-3.3714
7.618,-8.6683,1.4175,15.3615,-0.4926
7.6867,-8.8994,1.4373,15.6761,-0.5272
8.0003,-8.1184,0.6207,14.6071,0.8908
8.0849,-8.9548,0.9273,15.7513,0.3611
6.7876,-6.7058,1.4992,12.6299,-0.6357
6.4798,-6.4394,1.7558,12.2503,-1.0868
2.5748,-0.9967,3.0023,3.8827,-3.3136
2.3062,0.0045,2.4617,2.1804,-2.3404
3.0084,-2.4002,3.5501,6.1702,-4.3118
2.2833,-0.2097,2.6863,2.55,-2.7434
1.9303,1.1449,1.8099,0.1578,-1.1822
-0.1375,2.0649,3.4198,-1.549,-4.0733
-1.9648,2.9682,4.5674,-3.3006,-6.1998
-3.5047,4.7807,4.06,-7.0931,-5.2522
-4.6382,5.9349,3.6176,-9.7551,-4.4357
-2.9091,5.4617,2.2781,-8.6363,-2.0125
0.2272,3.0623,1.7771,-3.4877,-1.1244
2.6691,0.2369,1.7724,1.7759,-1.1162
2.5619,0.2039,1.9444,1.8335,-1.4199
6.1092,-0.8406,-2.0513,3.6215,5.3795
6.3033,-0.6294,-2.5871,3.2657,6.2542
7.6436,-1.9646,-3.3507,5.4717,7.4871
10.5413,-6.8888,-4.0287,12.8894,8.5693
9.4224,-5.9345,-2.8535,11.5243,6.6861
11.1259,-7.0441,-4.9317,13.1089,9.9928
10.528,-6.2609,-4.4646,11.9946,9.2589
10.5426,-5.5774,-5.0262,11.0056,10.1406
10.8399,-5.7491,-5.4183,11.2554,10.7518
8.59,-2.266,-4.6483,5.9561,9.5481
6.8052,-0.544,-3.503,3.1209,7.7313
4.0539,1.7548,-1.9522,-0.9656,5.217
4.8684,0.6852,-1.8494,0.9846,5.048
1.4742,3.7557,-0.9658,-4.8982,3.5824
5.1493,2.0548,-4.1719,-1.5299,8.7963
6.8907,-1.2903,-2.8179,4.3704,6.6285
8.1973,-1.5819,-4.7001,4.8497,9.6295
8.08,-2.2677,-3.7718,5.9589,8.1607
7.9018,-2.4001,-3.3429,6.1701,7.4746
8.4594,-3.2038,-3.5037,7.4344,7.7325
6.5029,-3.7225,-0.053,8.2347,2.0437
4.4951,-2.4469,1.7185,6.2446,-1.021
2.3025,-1.1689,3.4736,4.1694,-4.1717
3.4411,-1.1078,2.0008,4.0678,-1.5198
-1.1245,0.6892,5.842,0.9774,-8.6332
-3.9029,3.9548,5.5776,-5.3136,-8.1217
-5.6885,3.788,7.5827,-4.9652,-12.0941
-4.2227,4.1989,5.6287,-5.8299,-8.2203
-4.5859,4.2643,5.9368,-5.9695,-8.8174
-3.2292,3.5866,5.276,-4.5491,-7.5427
-0.8166,1.7767,4.5155,-1.0066,-6.1022
3.2952,-2.1546,3.0227,5.7776,-3.3505
4.3436,-2.0632,1.6149,5.6307,-0.8388
6.6382,-4.789,0.5215,9.8442,1.0616
9.7046,-7.961,-1.9696,14.3897,5.2455
9.8755,-8.3318,-2.0173,14.9008,5.3238
11.2875,-8.3693,-4.3093,14.9523,9.0138
10.0065,-9.2013,-1.7324,16.085,4.8553
9.2152,-7.2442,-1.6495,13.3905,4.7184
9.7357,-6.1756,-3.1905,11.872,7.2299
8.9963,-6.0186,-2.1152,11.6458,5.4843
8.7951,-5.7678,-1.9765,11.2826,5.2568
9.0089,-5.3576,-2.6117,10.684,6.2942
7.2918,-4.6715,-0.4908,9.669,2.7851
1.6124,3.1496,-0.2459,-3.6625,2.3712
-0.0865,4.11,0.7133,-5.6411,0.7312
0.5844,3.1716,1.1568,-3.7065,-0.0376
-1.1436,4.6322,1.3302,-6.7661,-0.3399
-2.3659,5.2276,1.9711,-8.0974,-1.4671
1.7038,1.0921,2.1593,0.2535,-1.8011
1.3508,2.0847,1.5136,-1.5865,-0.6609
1.366,1.9525,1.6491,-1.3366,-0.899
1.1922,2.2833,1.485,-1.9653,-0.6108
0.4291,4.0294,0.1183,-5.4707,1.752
5.3563,-2.4056,0.5215,6.1789,1.0615
7.387,-4.0025,-1.1318,8.6616,3.8596
5.7802,-1.4639,-0.9228,4.6563,3.5106
6.5211,-2.5177,-1.0628,6.357,3.7445
7.4192,-5.5666,-0.0605,10.9898,2.0566
3.5307,0.2691,0.5784,1.7195,0.9637
-3.2324,5.2414,3.0437,-8.1289,-3.3885
0.7434,2.3396,2.0059,-2.0733,-1.5289
-0.4568,3.0504,2.6689,-3.464,-2.7121
0.5472,1.3696,3.3187,-0.2525,-3.8886
-3.4506,4.0298,4.9913,-5.4715,-7.0002
-3.5436,3.4648,5.7541,-4.2998,-8.4628
-2.0339,2.8536,4.7727,-3.0738,-6.5863
-1.4323,2.9679,3.9521,-3.3,-5.0523
-5.4502,5.5219,5.1979,-8.7765,-7.3935
-0.2509,2.3858,3.2027,-2.1621,-3.6773
3.9393,-3.2166,2.9865,7.4544,-3.2849
0.0384,1.2566,4.0367,-0.0458,-5.2092
-1.4443,1.6089,5.3769,-0.6941,-7.736
-3.2882,3.6099,5.3136,-4.597,-7.6148
-2.578,3.2328,4.9603,-3.8296,-6.9415
-6.0644,5.376,6.0652,-8.4381,-9.0676
-3.6381,3.579,5.7274,-4.5334,-8.4111
-10.4838,1.052,13.4239,0.3261,-25.2858
-9.492,-4.0437,14.8453,8.7242,-29.0178
-14.6838,-1.6932,16.8802,5.0314,-34.9023
-10.8676,-4.0505,15.6189,8.7346,-31.1705
-10.0688,-5.1119,15.4704,10.3226,-30.7499
-7.8827,-6.4723,14.5724,12.2973,-28.2801
-4.9704,-11.2006,13.8379,18.7379,-26.3457
-2.6622,-14.7672,12.9605,23.2684,-24.1238
-0.171,-16.8285,11.515,25.7902,-20.6476
-1.908,-15.7627,12.6019,24.494,-23.2412
6.4497,-14.0525,4.8432,22.3786,-6.7196
7.0491,-7.5753,1.6223,13.8539,-0.8518
7.2454,-7.1086,1.1097,13.1998,0.0444
6.3481,-4.6192,0.807,9.5909,0.5693
6.7208,-4.4804,0.1922,9.383,1.6258
7.66,-4.3827,-1.2499,9.2363,4.0563
5.878,-3.2167,0.442,7.4545,1.1982
5.7985,-4.543,1.4977,9.477,-0.6331
7.0926,-7.4665,1.5076,13.702,-0.6504
8.0855,-7.9063,0.3894,14.3139,1.2884
7.0536,-5.411,0.3551,10.7624,1.3471
8.1403,-8.9304,0.8397,15.7182,0.5128
7.7363,-7.2638,0.523,13.4181,1.0591
7.5292,-9.2961,1.8299,16.2129,-1.2175
7.2238,-9.0261,2.103,15.848,-1.701
8.2971,-12.8441,2.2512,20.8546,-1.9646
7.1921,-9.6419,2.4172,16.6777,-2.2609
8.0502,-9.2369,1.1098,16.133,0.0443
6.6423,-6.6443,1.6571,12.5425,-0.9129
1.4836,0.2202,3.2844,1.805,-3.826
2.0017,0.507,2.3696,1.3009,-2.1758
4.3843,0.7199,-1.1526,0.9227,3.8943
4.7013,0.3057,-1.1505,1.6554,3.8908
2.7617,2.6161,-1.1708,-2.6082,3.9246
-1.1426,5.2254,0.3241,-8.0925,1.4004
-1.6123,5.534,0.4166,-8.8046,1.2417
-4.2991,6.4918,2.1881,-11.1267,-1.8524
-6.0827,7.7042,1.8781,-14.3623,-1.3027
-12.5189,8.8754,6.5583,-17.9157,-10.0369
-11.0494,7.4987,7.8223,-13.7864,-12.5841
-14.5583,8.2381,9.7174,-15.9204,-16.5935
-13.6409,7.2203,10.5086,-13.0252,-18.3446
-4.6793,4.1352,6.1883,-5.6944,-9.3084
-3.9849,4.5031,4.9852,-6.4845,-6.9887
2.595,0.6135,1.4914,1.1122,-0.6221
0.3764,2.9205,1.765,-3.206,-1.1031
3.2422,1.1635,-0.0016,0.124,1.9564
5.2212,-1.6229,0.0373,4.9167,1.8901
9.011,-4.1085,-3.6176,8.8226,7.9146
10.2455,-4.36,-5.5444,9.2022,10.9477
10.9467,-3.4886,-7.7367,7.8752,14.2967
8.2726,1.3239,-8.8659,-0.1688,15.9834
-3.5955,7.2694,-0.489,-13.158,2.7821
-5.3027,6.6139,3.2098,-11.4362,-3.6902
-7.5526,6.2981,6.2801,-10.6424,-9.4884
-0.7584,1.9533,4.2707,-1.338,-5.6444
0.6047,1.2316,3.3877,0,-4.0146
-6.5765,5.8828,5.8827,-9.6299,-8.7121
-3.8565,4.9643,4.2072,-7.5021,-5.526
-3.2183,4.0897,4.6556,-5.598,-6.3655
-5.3777,4.9499,5.9127,-7.4697,-8.7706
-4.4433,4.7728,5.1371,-7.0756,-7.2775
2.9226,-1.9105,3.296,5.3842,-3.8472
2.5441,-3.0341,4.5213,7.1701,-6.1132
6.4623,-4.8904,0.8323,9.9948,0.5256
1.6606,-0.0392,3.3022,2.2561,-3.8585
1.5308,-0.0378,3.4581,2.2537,-4.1432
0.3948,1.359,3.5135,-0.2331,-4.2446
2.8246,-5.365,5.5356,10.6949,-8.0409
8.5676,-11.5508,1.4174,19.1934,-0.4925
8.6253,-14.0843,2.2453,22.4184,-1.9541
8.7423,-18.3545,3.2609,27.6192,-3.7833
10.1786,-13.0784,-0.2166,21.1522,2.3214
12.2833,-13.0857,-3.4685,21.1615,7.6761
9.7323,-9.5177,-1.1486,16.511,3.8875
8.4599,-7.0792,-0.6172,13.1584,2.9979
7.9137,-8.0574,0.7084,14.5229,0.7398
14.2117,-18.9735,-4.5307,28.3528,9.3632
13.7403,-12.3394,-6.4046,20.2103,12.2741
10.5059,-8.9149,-2.6778,15.6971,6.4015
14.0228,-12.6443,-6.7785,20.6001,12.8455
13.1894,-11.3598,-5.9109,18.9453,11.5148
12.0458,-12.6656,-3.2643,20.6273,7.3484
13.303,-10.791,-6.4474,18.2018,12.3396
12.6952,-10.9722,-5.2285,18.4394,10.4565
14.1003,-18.1694,-4.5975,27.3989,9.4683
15.1076,-15.4282,-7.5234,24.0838,13.9754
9.7218,-6.8606,-2.6926,12.8495,6.4255
7.9912,-5.0664,-1.2437,10.2554,4.0459
6.0447,-0.8651,-1.9248,3.6626,5.172
3.9836,-0.8652,1.0665,3.6627,0.1196
3.6124,-0.3392,1.0753,2.772,0.1043
0.4302,1.3983,3.4312,-0.3053,-4.0941
-1.1244,3.1573,3.3599,-3.6779,-3.9637
-3.5504,3.8856,5.2765,-5.1687,-7.5438
-4.322,6.1202,2.9114,-10.2045,-3.1492
-9.6194,7.3662,6.6455,-13.4215,-10.2096
-7.9271,6.7474,5.9531,-11.7786,-8.849
-5.0688,6.2746,3.5472,-10.5841,-4.3065
-7.385,5.5232,7.2103,-8.7794,-11.3391
-3.6088,4.9309,3.9664,-7.4272,-5.0788
-2.327,3.3929,4.4924,-4.1534,-6.0589
2.5581,1.3006,0.7971,-0.1261,0.5865
2.3615,0.1104,2.2922,1.9965,-2.0377
4.4515,1.9225,-2.8154,-1.28,6.6245
4.7636,1.1615,-2.2811,0.1275,5.7556
7.2404,-1.0999,-3.5985,4.0548,7.884
4.8278,0.0164,-1.0177,2.1598,3.6692
3.8221,1.4449,-1.1923,-0.3909,3.9604
5.8266,1.5784,-4.6236,-0.6375,9.5093
6.901,-0.2575,-4.0044,2.6321,8.5308
2.2685,3.6883,-2.0678,-4.7587,5.4066
-1.8661,5.0115,1.6753,-7.6079,-0.945
0.8782,3.2973,0.5806,-3.9597,0.96
2.9932,-0.2777,1.8406,2.6667,-1.2365
-0.2842,2.3972,3.2304,-2.1841,-3.7277
0.7111,2.2977,2.0975,-1.9929,-1.6912
6.7676,-2.274,-1.6553,5.9689,4.728
5.992,-1.8777,-0.8498,5.3311,3.3884
6.354,-2.7756,-0.5941,6.7646,2.9591
2.0758,1.3018,1.4475,-0.1283,-0.5452
6.4261,-1.2925,-2.0769,4.374,5.4215
6.3129,-0.8152,-2.3993,3.5789,5.9486
2.0231,1.8017,0.946,-1.0534,0.3288
5.0414,0.9809,-2.4894,0.4546,6.0952
4.4389,0.3065,-0.7609,1.6539,3.2394
6.8016,-2.0248,-1.9411,5.5688,5.1988
9.2471,-2.1006,-6.0087,5.6908,11.6656
8.76,-2.165,-5.0551,5.7942,10.1858
11.1841,-5.2932,-6.4391,10.5895,12.3269
11.8617,-3.447,-9.6653,7.811,17.1629
9.4845,-0.7075,-8.2054,3.3976,14.9998
6.1336,2.2345,-6.2203,-1.8718,11.9912
12.555,-3.4381,-11.2003,7.7973,19.396
7.6237,0.1104,-5.7509,1.9966,11.2676
6.3653,2.3147,-6.7957,-2.0255,12.8718
2.5861,4.5102,-4.0887,-6.5,8.6645
0.1025,4.7122,-0.5462,-6.9419,2.8784
2.9736,3.2087,-2.3941,-3.781,5.94
-1.9173,6.0899,-0.2429,-10.1304,2.3661
-2.595,4.9206,2.7544,-7.4041,-2.8659
0.0784,3.2118,1.7756,-3.7872,-1.1218
7.8955,-3.5879,-2.2507,8.0282,5.706
3.1782,0.8765,0.4153,0.6424,1.2439
4.1648,-0.8632,0.8178,3.6595,0.5507
6.8528,-4.1338,-0.2466,8.8609,2.3724
8.4932,-5.1386,-1.9602,10.362,5.23
8.0315,-5.803,-0.7938,11.3338,3.2945
5.6122,-4.1786,1.5008,8.9286,-0.6386
4.2641,-2.3247,1.9257,6.0499,-1.3869
7.5307,-5.8287,-0.0497,11.371,2.0381
6.097,-5.3038,1.5889,10.605,-0.7932
0.7057,-0.1161,4.4931,2.3889,-6.0603
1.8637,-0.5807,3.5227,3.1833,-4.2615
0.0964,1.4545,3.7741,-0.4087,-4.7236
0.2326,1.1826,3.8801,0.0891,-4.9193
-1.5515,1.905,5.213,-1.2471,-7.4224
-3.6958,3.7225,5.6258,-4.8294,-8.2148
-6.2256,5.3084,6.3249,-8.2824,-9.5765
-2.313,3.2829,4.6049,-3.9306,-6.2702
-2.2316,4.0631,3.5397,-5.5417,-4.2927
-2.1738,4.0935,3.4293,-5.606,-4.0905
-1.9828,4.0568,3.2473,-5.5284,-3.7585
-3.2646,4.4744,4.205,-6.4221,-5.5218
-1.3939,3.4185,3.3636,-4.2055,-3.9705
-1.7709,3.8138,3.3138,-5.0189,-3.8796
1.0443,2.6372,1.2415,-2.6494,-0.185
0.3574,3.1637,1.4714,-3.6907,-0.587
3.6448,1.4195,-0.8956,-0.3442,3.4651
3.7929,1.6171,-1.3689,-0.7092,4.2539
0.526,1.9776,2.6997,-1.3839,-2.7674
-0.2266,2.2823,3.2892,-1.9633,-3.8347
1.0668,1.6472,2.3812,-0.7651,-2.1964
-1.8247,3.4947,3.7849,-4.3609,-4.7435
-2.1935,3.2868,4.4642,-3.9385,-6.006
0.0959,1.9194,3.2937,-1.2742,-3.8431
-0.8404,2.616,3.6538,-2.608,-4.5022
0.4476,1.8252,2.964,-1.0973,-3.2443
-0.9998,3.0608,3.3259,-3.4847,-3.9018
-5.2603,5.2422,5.3907,-8.1307,-7.7624
-7.6074,7.7647,3.6413,-14.5342,-4.4793
-0.9643,5.0371,0.4085,-7.6656,1.2557
3.7503,2.2972,-2.2344,-1.9918,5.6793
6.5512,0.1037,-3.8568,2.0082,8.2961
6.9181,-0.2193,-4.0802,2.5665,8.651
7.6072,-0.7651,-4.6095,3.4946,9.4872
8.9823,-2.184,-5.4326,5.8248,10.7741
11.3731,-5.6814,-6.4573,11.1571,12.3548
4.7989,-4.4406,2.72,9.3234,-2.8039
2.6504,-1.6783,3.45,5.0071,-4.1284
4.8299,-4.7712,2.8851,9.8175,-3.1017
-1.3959,-0.0601,6.7103,2.2922,-10.3383
-7.1713,3.9609,8.7857,-5.3264,-14.5915
-5.2892,3.3722,7.6201,-4.1113,-12.1702
-6.0079,4.7359,6.8331,-6.9941,-10.5827
-10.1319,6.4672,8.5404,-11.0648,-14.0747
-12.805,7.8799,8.7985,-14.8648,-14.6186
-22.2229,10.4878,11.2707,-23.9009,-20.0805
-19.5886,11.4513,5.5357,-28.5345,-8.0411
-9.6797,8.9505,3.1947,-18.1621,-3.6628
-10.4023,8.7765,4.5118,-17.5952,-6.0954
-8.6396,8.175,3.9322,-15.7313,-5.0155
-0.5817,3.6749,2.0095,-4.7309,-1.5352
-9.8368,8.778,3.8515,-17.5999,-4.8664
-7.4401,7.4355,4.1434,-13.6117,-5.4074
-7.5277,7.0908,4.9147,-12.6782,-6.855
-5.6548,5.6994,5.1597,-9.1932,-7.3207
0.9729,2.0208,2.0827,-1.4656,-1.6649
4.201,-1.5653,1.3923,4.8226,-0.4486
0.697,1.087,3.4191,0.2628,-4.0719
-2.548,3.799,4.2537,-4.988,-5.6127
-13.5094,9.364,6.3823,-19.5663,-9.6894
-29.0074,12.0442,11.3696,-32.1118,-20.3095
-20.6002,9.4574,12.2668,-19.8955,-22.4289
-10.4201,6.5023,8.7528,-11.1532,-14.522
-4.4368,3.5555,6.5874,-4.4851,-10.0945
-5.8114,3.9639,7.5164,-5.3327,-11.9591
-8.1405,5.4881,7.9822,-8.6976,-12.9131
-17.7594,8.7323,11.4442,-17.4532,-20.4826
-6.8054,3.9848,8.4302,-5.3767,-13.8436
-4.1173,3.6541,6.15,-4.688,-9.2334
1.6927,-3.3657,5.6668,7.6855,-8.294
11.6423,-12.6749,-2.6047,20.6391,6.2827
10.3418,-7.9031,-3.0203,14.3095,6.9556
4.5223,-2.3441,1.6024,6.0809,-0.8169
2.7006,-0.2658,2.2083,2.6464,-1.8882
2.4662,-1.1448,3.2562,4.1295,-3.7746
5.0431,-3.0722,1.4695,7.2294,-0.5837
12.453,-11.1581,-4.6987,18.6825,9.6273
5.8543,-0.6244,-1.885,3.2572,5.1065
3.3902,-2.5843,3.2192,6.4626,-3.7073
8.9491,-6.6774,-1.6005,12.5895,4.6374
1.3391,-0.0345,3.6848,2.2479,-4.5592
4.8356,-4.0722,2.4376,8.7675,-2.2973
3.1834,-1.6733,2.7928,4.9989,-2.935
1.4344,0.6692,2.9241,1.0132,-3.1721
-2.7419,4.1679,4.0056,-5.764,-5.1514
-9.2619,7.7105,5.6294,-14.3801,-8.2217
-6.5958,6.8926,4.2236,-12.1555,-5.5565
-5.4621,5.5418,5.1818,-8.8229,-7.3628
-0.6793,4.4024,1.0684,-6.2663,0.1162
-0.4685,5.5768,-1.3302,-8.9048,4.1896
3.2168,3.4493,-3.1845,-4.2681,7.2201
2.9702,4.816,-5.4038,-7.1714,10.7294
1.5377,6.4717,-6.922,-11.0761,13.0641
4.2805,3.9145,-5.8948,-5.2291,11.4899
7.0577,2.1603,-7.8711,-1.7303,14.4988
9.4151,-2.1671,-6.2458,5.7976,12.0304
5.5994,1.3348,-3.8806,-0.1887,8.3339
8.6248,-1.5628,-5.4825,4.8184,10.8516
6.775,0.4597,-4.7024,1.3845,9.6332
3.3606,0.1165,0.9686,1.9859,0.2895
-1.6635,-1.7467,8.0801,5.1185,-13.1154
-2.0425,-2.4374,8.8115,6.2294,-14.6461
1.0216,-6.7482,7.9722,12.6901,-12.8926
1.8963,-7.9518,7.5996,14.377,-12.1285
-0.0919,-3.3338,7.4696,7.6361,-11.8638
-4.5122,-2.1174,10.7291,5.7178,-18.8417
1.7599,-11.4313,8.8227,19.0383,-14.6698
1.2026,-10.5993,9.0892,17.9496,-15.2369
0.4867,-10.3686,9.6443,17.6451,-16.434
2.1231,-11.855,8.6084,19.5872,-14.2175
9.3609,-10.5713,-0.094,17.9127,2.1135
8.7045,-9.7145,0.4364,16.7748,1.2077
3.7035,-6.1986,4.9847,11.9051,-6.9877
0.5419,-1.587,5.7759,4.8581,-8.5051
1.2631,-6.0313,7.4457,11.6641,-11.8154
3.8118,-1.981,2.2409,5.4982,-1.9462
-3.6423,3.8866,5.3759,-5.1708,-7.734
-6.777,5.3119,6.8821,-8.2903,-10.6807
-10.2889,7.1902,7.6055,-12.9441,-12.1405
-8.5236,7.0022,6.1491,-12.4432,-9.2317
-11.8494,8.2174,7.2886,-15.8583,-11.4972
-5.1394,5.1795,5.3464,-7.9877,-7.6775
-0.993,3.3659,2.9395,-4.0985,-3.1999
0.9539,3.0014,0.8856,-3.3665,0.4334
1.9937,4.0038,-2.174,-5.4167,5.5806
6.397,-1.1785,-2.1483,4.1853,5.5386
6.1583,-0.9645,-1.9973,3.8291,5.291
7.9851,-1.1773,-4.7871,4.1834,9.7662
12.267,-6.4647,-7.5105,12.2864,13.9558
10.1738,-2.5505,-7.2564,6.4091,13.5717
8.6875,-1.8431,-5.2778,5.2752,10.5332
2.6173,3.3797,-2.1074,-4.1265,5.4715
5.1996,0.9628,-2.7194,0.4872,6.469
2.2084,2.2909,0.08,-1.9799,1.8173
2.4839,0.7077,1.5414,0.9446,-0.7098
-2.278,4.4414,3.073,-6.3507,-3.4417
-0.2877,3.1431,2.3381,-3.6494,-2.1195
-5.3245,5.6605,4.8512,-9.1014,-6.7348
-6.3357,6.5971,4.4614,-11.3934,-6.0008
-7.6202,7.402,4.4192,-13.5197,-5.9218
-3.0349,5.9697,1.538,-9.8389,-0.7037
-5.9838,7.0253,3.2396,-12.5042,-3.7444
-17.6761,10.802,6.2555,-25.2935,-9.4401
-13.5509,9.8775,4.9685,-21.4399,-6.9571
-10.595,9.9056,1.2549,-21.5471,-0.2084
-3.9131,7.5902,-0.8487,-14.0411,3.3865
-5.6784,8.3394,-0.3673,-16.227,2.5765
-2.4555,7.2161,-2.0731,-13.0139,5.4154
1.224,5.0528,-2.9176,-7.7009,6.7897
0.1903,4.5766,-0.4384,-6.6445,2.6966
-5.6827,7.0789,2.7588,-12.6466,-2.8739
-2.1232,5.0585,1.9345,-7.7138,-1.4024
-0.5552,4.8519,0.1556,-7.2511,1.6884
-5.7362,7.6845,1.4696,-14.3064,-0.5839
-15.8187,10.341,5.9338,-23.2819,-8.8115
-18.5803,10.7024,7.5151,-24.8415,-11.9564
-13.6036,9.5886,5.8787,-20.3664,-8.7045
-9.5746,7.8828,5.6207,-14.8732,-8.205
-19.5201,10.5509,8.8681,-24.173,-14.766
-12.2856,8.5356,7.0726,-16.8318,-11.062
-14.1106,8.8667,8.1311,-17.8874,-13.221
-15.2761,9.2304,8.4209,-19.1032,-13.8242
-17.5095,7.3395,13.1862,-13.3485,-24.6866
-13.7966,6.0852,11.9799,-10.119,-21.7426
-2.3145,-6.218,10.6631,11.933,-18.6926
-3.6334,-2.2453,10.081,5.9229,-17.3921
-5.5778,-0.7281,10.8625,3.4324,-19.1445
-16.8167,7.9788,11.8932,-15.1518,-21.5368
-9.4773,5.1174,9.6087,-7.8469,-16.3565
-7.0678,3.8401,8.8112,-5.0736,-14.6454
-2.7971,2.1276,6.3301,-1.668,-9.5867
-4.6115,3.9119,6.3746,-5.2237,-9.6744
4.1729,1.8014,-2.2018,-1.0527,5.626
6.8898,0.1189,-4.4556,1.9818,9.2447
-1.8259,8.1756,-6.1468,-15.7329,11.8783
2.3833,5.6668,-6.3358,-9.1163,12.1686
-0.8668,6.1946,-2.0469,-10.3868,5.3724
4.1992,-0.6942,0.6115,3.3752,0.9068
-0.2747,1.0713,4.573,0.2912,-6.2102
-3.1265,4.6279,3.8311,-6.7568,-4.8287
2.4507,0.2442,2.0494,1.7631,-1.606
9.7592,-5.0479,-4.0943,10.2281,8.6734
9.2853,0.6545,-9.8664,1.0394,17.4579
6.6477,1.9552,-6.716,-1.3417,12.7501
9.9497,-2.9545,-6.3844,7.0456,12.243
6.0227,1.6551,-5.0847,-0.7798,10.2321
9.8087,-0.3008,-9.4642,2.7063,16.8673
14.5246,-2.3664,-17.7671,6.1164,28.5417
15.2599,-3.527,-17.9911,7.9344,28.8436
12.2631,-2.7052,-11.4707,6.6537,19.7852
14.0648,-4.44,-13.5321,9.3224,22.7144
11.9778,-2.4234,-11.1964,6.2072,19.3904
10.8662,-6.6893,-4.7342,12.6065,9.6832
11.5843,-9.7387,-3.9866,16.8072,8.5024
11.2888,-6.215,-5.858,11.9286,11.4332
12.5322,-8.7741,-6.2758,15.5057,12.0765
12.1362,-6.3328,-7.3657,12.0976,13.737
10.4001,-5.27,-5.0265,10.5554,10.1412
13.9685,-6.8152,-10.7574,12.7853,18.7558
15.1368,-7.6541,-12.6695,13.9637,21.4967
